offense_id,rpt_date,occur_date,occur_day,occur_day_num,occur_time,poss_date,poss_time,beat,zone,location,ibr_code,UC2_Literal,neighborhood,npu,lat,long
220100732,1/10/2022,1/9/2022,Sunday,1,15:00,1/10/2022,12:20,507,5,"131 WALKER ST SW
ATL, GA 30313
UNITED STATES",240,AUTO THEFT,Castleberry Hill,M,33.750788,-84.400674
220100756,1/10/2022,1/9/2022,Sunday,1,04:30,1/9/2022,05:30,501,5,"1244 TECHWOOD DR NW
ATL, GA 30318
UNITED STATES",23G,LARCENY-FROM VEHICLE,Home Park,E,33.788679,-84.392395
220100831,1/10/2022,12/17/2021,Friday,6,18:00,1/10/2022,13:06,603,6,"660 RALPH MCGILL BLVD NE
ATL, GA 30312
UNITED STATES",23H,LARCENY-NON VEHICLE,Old Fourth Ward,M,33.765,-84.365775
220100861,1/10/2022,1/9/2022,Sunday,1,21:00,1/9/2022,21:30,504,5,"427 LUCKIE ST NW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.766112,-84.395992
220100863,1/10/2022,1/10/2022,Monday,2,11:53,1/10/2022,12:59,410,4,"1935 ALISON CT SW
ATLANTA, GA 30311
UNITED STATES",13A,AGG ASSAULT,Fort Valley,R,33.700548,-84.450671
220100898,1/10/2022,1/8/2022,Saturday,7,02:30,1/9/2022,21:00,613,6,"947 E ROCK SPRINGS RD NE
ATL, GA 30306
UNITED STATES",23H,LARCENY-NON VEHICLE,Morningside/Lenox Park,F,33.797110000000004,-84.35573
220100931,1/10/2022,1/9/2022,Sunday,1,18:00,1/9/2022,23:00,503,5,"22 14TH ST NW
ATL, GA 30309
UNITED STATES",240,AUTO THEFT,Midtown,E,33.786447,-84.38839
220100980,1/10/2022,1/10/2022,Monday,2,13:00,1/10/2022,14:15,303,3,"630 SMITH ST SW
ATLANTA, GA 30312
UNITED STATES",13A,AGG ASSAULT,Mechanicsville,V,33.737764,-84.400682
220101002,1/10/2022,1/10/2022,Monday,2,14:18,1/10/2022,16:00,612,6,"795 FLAT SHOALS AVE SE
ADK, GA 30316
UNITED STATES",23F,LARCENY-FROM VEHICLE,East Atlanta,W,33.732438,-84.339053
220101005,1/11/2022,1/10/2022,Monday,2,14:24,1/10/2022,14:34,102,1,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23C,LARCENY-NON VEHICLE,Vine City,L,33.755037,-84.414571
220101051,1/10/2022,1/9/2022,Sunday,1,23:00,1/10/2022,15:00,208,2,"3560 PIEDMONT RD NE
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Buckhead Forest,B,33.84988,-84.380252
220101094,1/10/2022,1/10/2022,Monday,2,15:24,1/10/2022,16:00,306,3,"874 DECKNER AVE SW
ATL, GA 30310
UNITED STATES",240,AUTO THEFT,Sylvan Hills,X,33.714109,-84.416789
220101110,1/10/2022,1/8/2022,Saturday,7,14:00,1/8/2022,19:00,204,2,"1071 CHATTAHOOCHEE AVE NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.801471,-84.422339
220101137,1/10/2022,1/10/2022,Monday,2,15:30,1/10/2022,16:16,303,3,"236 RICHARDSON ST SW
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Mechanicsville,V,33.740552,-84.395235
220101167,1/10/2022,1/10/2022,Monday,2,15:00,1/10/2022,16:48,103,1,"1455 ELLSWORTH INDUSTRIAL BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.795789,-84.425751
220101204,1/10/2022,1/10/2022,Monday,2,10:00,1/10/2022,16:44,503,5,"1163 W PEACHTREE ST NE
ATL, GA 30309
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.786094,-84.387466
220101225,1/10/2022,1/10/2022,Monday,2,12:00,1/10/2022,17:00,508,5,"W PEACHTREE PL NW / TED TURNER DR NW
ATL, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.764004,-84.388981
220101258,1/10/2022,1/9/2022,Sunday,1,14:00,1/9/2022,17:00,210,2,"3393 PEACHTREE RD NE
ATLANTA, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.846108,-84.362279
220101296,1/10/2022,12/23/2021,Thursday,5,12:00,1/10/2022,18:40,401,4,"734 VICTORIA PL SW
ATLANTA, GA 30310
UNITED STATES",23H,LARCENY-NON VEHICLE,West End,T,33.734636,-84.41647
220101314,1/10/2022,1/10/2022,Monday,2,18:20,1/10/2022,18:27,201,2,"2275 MARIETTA BLVD NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,NA,C,33.819782,-84.450344
220101322,1/10/2022,1/10/2022,Monday,2,17:47,1/10/2022,20:32,601,6,"700 PONCE DE LEON AVE NE
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.773426,-84.36456
220101325,1/10/2022,1/10/2022,Monday,2,17:49,1/10/2022,19:01,601,6,"774 PONCE DE LEON AVE NE
ATLANTA, GA 30306
UNITED STATES",23F,LARCENY-FROM VEHICLE,Virginia Highland,F,33.77404,-84.362069
220101327,1/10/2022,1/9/2022,Sunday,1,12:05,1/9/2022,14:00,506,5,"359 OLIVER ST NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,English Avenue,L,33.764347,-84.41537
220101330,1/10/2022,1/10/2022,Monday,2,12:00,1/10/2022,17:30,108,1,"1997 VERBENA ST NW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,Penelope Neighbors,J,33.754834,-84.451601
220101388,1/10/2022,1/9/2022,Sunday,1,23:00,1/10/2022,19:35,404,4,"1600 ROGERS AVE SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,Westview,T,33.737073,-84.440055
220101405,1/10/2022,1/10/2022,Monday,2,18:10,1/10/2022,18:16,411,4,"3031 HEADLAND DR SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,Greenbriar,R,33.690028,-84.487301
220101454,1/10/2022,1/10/2022,Monday,2,19:17,1/10/2022,21:38,212,2,"2033 MONROE DR NE
ATL, GA 30324
UNITED STATES",220,BURGLARY,Piedmont Heights,F,33.809196,-84.374091
220101480,1/10/2022,1/9/2022,Sunday,1,19:00,1/10/2022,19:37,112,1,"947 KINGS GRANT DR NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Collier Heights,I,33.778535,-84.480102
220101527,1/10/2022,1/6/2022,Thursday,5,00:00,1/10/2022,20:52,306,3,"2050 FLEET ST SW
ATLANTA, GA 30310
UNITED STATES",240,AUTO THEFT,Sylvan Hills,X,33.698655,-84.411766
220101532,1/10/2022,1/10/2022,Monday,2,20:00,1/10/2022,20:16,209,2,"3717 ROSWELL RD NE
ATLANTA, GA 30342
UNITED STATES",120,ROBBERY,North Buckhead,B,33.85646,-84.381969
220101544,1/10/2022,1/10/2022,Monday,2,19:30,1/10/2022,20:29,204,2,"1235 CHATTAHOOCHEE AVE NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.802987,-84.428636
220101560,1/10/2022,1/10/2022,Monday,2,15:51,1/10/2022,20:30,509,5,"JOHN PORTMAN BLVD NE / PEACHTREE CENTER AVE NE
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.760959,-84.386036
220101562,1/11/2022,12/23/2021,Thursday,5,15:00,1/10/2022,20:40,212,2,"2430 CHESHIRE BRIDGE RD NE
ATLANTA, GA 30324
UNITED STATES",220,BURGLARY,Lindridge/Martin Manor,F,33.821040000000004,-84.352115
220101565,1/10/2022,1/10/2022,Monday,2,19:30,1/10/2022,19:45,103,1,"1425 ELLSWORTH INDUSTRIAL BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Blandtown,D,33.793882,-84.425748
220101600,1/10/2022,1/10/2022,Monday,2,19:30,1/10/2022,21:59,401,4,"906 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",23F,LARCENY-FROM VEHICLE,West End,T,33.737724,-84.41743
220101602,1/11/2022,1/10/2022,Monday,2,21:00,1/10/2022,21:37,108,1,"1868 JOSEPH E BOONE BLVD NW
ATL, GA 30314
UNITED STATES",23D,LARCENY-NON VEHICLE,Dixie Hills,J,33.763517,-84.448076
220101606,1/10/2022,1/10/2022,Monday,2,21:25,1/10/2022,21:50,103,1,"1176 CHATTAHOOCHEE AVE NW
ATLANTA, GA 30318
UNITED STATES",240,AUTO THEFT,Blandtown,D,33.800605,-84.425919
220101632,1/10/2022,1/10/2022,Monday,2,22:10,1/11/2022,00:02,110,1,"856 MARGARET PL NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Grove Park,J,33.778347,-84.450444
220101652,1/10/2022,1/10/2022,Monday,2,22:16,1/10/2022,23:04,413,4,"3810 CAMPBELLTON RD SW
ATL, GA 30331
UNITED STATES",13A,AGG ASSAULT,NA,P,33.690275,-84.51343
220101659,1/11/2022,1/10/2022,Monday,2,22:00,1/10/2022,22:20,211,2,"761 SIDNEY MARCUS BLVD NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.825441,-84.362192
220101660,1/10/2022,1/10/2022,Monday,2,22:22,1/10/2022,23:21,505,5,"811 PEACHTREE ST NE
ATL, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Midtown,E,33.777004,-84.38386
220101670,1/11/2022,1/10/2022,Monday,2,19:30,1/10/2022,22:35,508,5,"17 BAKER ST NW
ATLANTA, GA 30308
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.762802,-84.388253
220101689,1/10/2022,1/10/2022,Monday,2,20:00,1/10/2022,22:52,509,5,"207 PEACHTREE CENTER AVE NE
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.760038,-84.385984
220101702,1/11/2022,1/10/2022,Monday,2,22:30,1/10/2022,23:15,606,6,"196 REINHARDT ST SE
ATLANTA, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Cabbagetown,N,33.7493,-84.368477
220101741,1/11/2022,1/10/2022,Monday,2,23:50,NA,NA,408,4,"1700 STANTON RD SW
ATL, GA 30311
UNITED STATES",240,AUTO THEFT,NA,R,33.708773,-84.443636
220110004,1/11/2022,1/10/2022,Monday,2,23:22,1/11/2022,00:11,310,3,"2374 MEADOW PARK DR SW
ATLANTA, GA 30315
UNITED STATES",13A,AGG ASSAULT,Browns Mill Park,Z,33.68981,-84.392194
220110011,1/11/2022,1/10/2022,Monday,2,22:14,1/11/2022,00:24,508,5,"123 MARIETTA ST NW
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.757453,-84.392698
220110058,1/11/2022,1/11/2022,Tuesday,3,00:36,1/11/2022,01:48,113,1,"1212 JAMES JACKSON PKWY NW
ATL, GA 30318
UNITED STATES",240,AUTO THEFT,Monroe Heights,G,33.789177,-84.477455
220110059,1/11/2022,1/11/2022,Tuesday,3,00:30,1/11/2022,00:36,211,2,"761 SIDNEY MARCUS BLVD NE
ATL, GA 30324
UNITED STATES",240,AUTO THEFT,Lindbergh/Morosgo,B,33.82545,-84.362175
220110068,1/11/2022,1/10/2022,Monday,2,20:30,1/11/2022,00:30,102,1,"903 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23F,LARCENY-FROM VEHICLE,Vine City,L,33.754833,-84.416951
220110071,1/11/2022,1/10/2022,Monday,2,00:00,1/11/2022,00:45,512,5,"156 FORSYTH ST SW
ATLANTA, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.750177,-84.395153
220110139,1/11/2022,1/10/2022,Monday,2,22:30,1/11/2022,02:00,207,2,"700 ANTONE ST NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Berkeley Park,D,33.797257,-84.411018
220110231,1/11/2022,1/10/2022,Monday,2,20:50,1/11/2022,03:30,512,5,"241 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.748267,-84.397318
220110334,1/11/2022,1/10/2022,Monday,2,23:00,1/11/2022,06:45,205,2,"863 WELLESLEY DR NW
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Memorial Park,C,33.820125,-84.415953
220110339,1/11/2022,1/10/2022,Monday,2,19:00,1/11/2022,07:00,501,5,"230 18TH ST NW
ATLANTA, GA 30363
UNITED STATES",23F,LARCENY-FROM VEHICLE,Atlantic Station,E,33.792107,-84.395641
220110365,1/11/2022,1/11/2022,Tuesday,3,02:00,1/11/2022,07:30,211,2,"741 MOROSGO DR NE
ATL, GA 30324
UNITED STATES",240,AUTO THEFT,Lindbergh/Morosgo,B,33.822661,-84.364297
220110426,1/11/2022,1/10/2022,Monday,2,17:30,1/11/2022,08:30,306,3,"1950 RAMBLING DR SW
ATLANTA, GA 30315
UNITED STATES",240,AUTO THEFT,Sylvan Hills,X,33.701527,-84.406319
220110446,1/11/2022,1/11/2022,Tuesday,3,08:54,1/11/2022,10:30,304,3,"986 GRANT TER SE
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,Peoplestown,V,33.727525,-84.379448
220110457,1/11/2022,1/6/2022,Thursday,5,17:00,1/7/2022,08:00,305,3,"1315 MARCY ST SE
ATLANTA, GA 30315
UNITED STATES",23H,LARCENY-NON VEHICLE,South Atlanta,Y,33.718597,-84.386197
220110497,1/11/2022,1/11/2022,Tuesday,3,08:05,1/11/2022,09:15,103,1,"2260 MARIETTA BLVD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Bolton,D,33.816874,-84.448352
220110501,1/11/2022,1/10/2022,Monday,2,18:00,1/11/2022,09:30,209,2,"4421 TREE HAVEN DR NE
ATL, GA 30342
UNITED STATES",23F,LARCENY-FROM VEHICLE,North Buckhead,B,33.875685,-84.370574
220110503,1/11/2022,1/11/2022,Tuesday,3,09:00,1/11/2022,10:00,512,5,"232 FORSYTH ST SW
ATLANTA, GA 30303
UNITED STATES",13A,AGG ASSAULT,Downtown,M,33.748497,-84.396358
220110510,1/11/2022,1/8/2022,Saturday,7,15:00,1/10/2022,08:00,402,4,"1200 WHITE ST SW
ATLANTA, GA 30310
UNITED STATES",23G,LARCENY-FROM VEHICLE,West End,T,33.735279,-84.428071
220110511,1/11/2022,1/11/2022,Tuesday,3,03:00,1/11/2022,06:00,403,4,"1171 OAKLAND LN SW
ATL, GA 30310
UNITED STATES",23G,LARCENY-FROM VEHICLE,Oakland City,S,33.719678,-84.426839
220110608,1/11/2022,1/11/2022,Tuesday,3,10:40,1/11/2022,11:00,108,1,"2209 PENELOPE ST NW
ATLANTA, GA 30314
UNITED STATES",13A,AGG ASSAULT,Dixie Hills,J,33.75577,-84.456958
220110636,1/11/2022,1/9/2022,Sunday,1,19:00,1/11/2022,09:15,105,1,"5 BURBANK DR NW
ATL, GA 30314
UNITED STATES",23H,LARCENY-NON VEHICLE,Hunter Hills,K,33.755257,-84.428026
220110639,1/11/2022,1/11/2022,Tuesday,3,09:30,1/11/2022,12:15,313,3,"3348 BROWNS MILL RD SE
ATL, GA 30354
UNITED STATES",240,AUTO THEFT,Blair Villa/Poole Creek,Z,33.664255,-84.380994
220110643,1/11/2022,1/11/2022,Tuesday,3,11:03,1/11/2022,11:36,606,6,"247 MORELAND AVE SE
ATLANTA, GA 30316
UNITED STATES",120,ROBBERY,Reynoldstown,N,33.746825,-84.349583
220110649,1/11/2022,1/11/2022,Tuesday,3,11:06,1/11/2022,12:10,211,2,"2525 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23C,LARCENY-NON VEHICLE,Lindbergh/Morosgo,B,33.824499,-84.366
220110743,1/11/2022,1/11/2022,Tuesday,3,11:30,1/11/2022,12:00,614,6,"400 6TH ST NE
ATL, GA 30308
UNITED STATES",220,BURGLARY,Midtown,E,33.776419,-84.374137
220110779,1/11/2022,1/11/2022,Tuesday,3,12:40,1/11/2022,13:30,103,1,"1846 BROOKS DR NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Bolton,D,33.810531,-84.452587
220110855,1/11/2022,1/11/2022,Tuesday,3,09:38,1/11/2022,09:45,204,2,"2060 DEFOOR HILLS RD NW
ATLANTA, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Underwood Hills,D,33.812205,-84.431423
220110922,1/15/2022,1/11/2022,Tuesday,3,14:10,1/11/2022,15:21,111,1,"70 HAMILTON E HOLMES DR NW
ATL, GA 30311
UNITED STATES",120,ROBBERY,Harland Terrace,I,33.754039,-84.468757
220110932,1/11/2022,1/11/2022,Tuesday,3,14:16,1/11/2022,15:02,603,6,"420 BOULEVARD NE
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Old Fourth Ward,M,33.765845,-84.372046
220111002,1/11/2022,1/11/2022,Tuesday,3,15:09,1/11/2022,16:41,501,5,"400 17TH ST NW
ATL, GA 30363
UNITED STATES",13A,AGG ASSAULT,Atlantic Station,E,33.789491,-84.401646
220111021,1/11/2022,1/11/2022,Tuesday,3,14:30,1/11/2022,14:40,606,6,"29 MORELAND AVE SE
ATL, GA 30316
UNITED STATES",240,AUTO THEFT,Reynoldstown,N,33.752757,-84.349684
220111024,1/11/2022,1/9/2022,Sunday,1,12:00,1/11/2022,15:25,302,3,"817 BERYL ST SW
ATL, GA 30310
UNITED STATES",220,BURGLARY,Pittsburgh,V,33.732673,-84.407254
220111035,1/11/2022,1/11/2022,Tuesday,3,08:00,1/11/2022,17:01,606,6,"777 MEMORIAL DR SE
ATL, GA 30316
UNITED STATES",240,AUTO THEFT,Reynoldstown,N,33.746291,-84.360367
220111036,1/11/2022,12/9/2021,Thursday,5,00:00,1/11/2022,23:59,504,5,"400 W PEACHTREE ST NW
ATL, GA 30308
UNITED STATES",23H,LARCENY-NON VEHICLE,Downtown,M,33.765128,-84.388189
220111087,1/11/2022,1/10/2022,Monday,2,13:00,1/11/2022,14:00,211,2,"2323 PIEDMONT RD NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.818687,-84.366222
220111136,1/11/2022,1/11/2022,Tuesday,3,07:00,1/11/2022,15:00,510,5,"80 JESSE HILL JR DR SE
ATL, GA 30303
UNITED STATES",23G,LARCENY-FROM VEHICLE,Downtown,M,33.751676,-84.381982
220111153,1/11/2022,1/8/2022,Saturday,7,00:17,1/11/2022,18:12,114,1,"3645 CROFT PL NW
ATL, GA 30331
UNITED STATES",240,AUTO THEFT,Carroll Heights,H,33.775504,-84.506778
220111252,1/11/2022,1/9/2022,Sunday,1,15:00,1/9/2022,19:00,507,5,"360 MARIETTA ST NW
ATL, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.763281,-84.397432
220111282,1/15/2022,1/11/2022,Tuesday,3,17:24,1/11/2022,18:00,208,2,"3500 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,North Buckhead,B,33.85252,-84.36116
220111283,1/11/2022,1/10/2022,Monday,2,16:00,1/10/2022,20:30,305,3,"105 BOWEN CIR SW
ATLANTA, GA 30315
UNITED STATES",23F,LARCENY-FROM VEHICLE,High Point,Y,33.716051,-84.394346
220111300,1/17/2022,9/22/2021,Wednesday,4,23:30,9/22/2021,23:50,503,5,"955 SPRING ST NW
ATLANTA, GA 30309
UNITED STATES",220,BURGLARY,Midtown,E,33.780853,-84.388681
220111305,1/17/2022,2/4/2021,Thursday,5,01:32,2/4/2021,01:35,109,1,"728 CENTER HILL AVE NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Center Hill,J,33.774892,-84.464144
220111406,1/13/2022,1/3/2022,Monday,2,19:20,1/3/2022,19:30,210,2,"3393 PEACHTREE RD NE
ATL, GA 30326
UNITED STATES",23C,LARCENY-NON VEHICLE,Lenox,B,33.84676,-84.362119
220111428,1/11/2022,1/11/2022,Tuesday,3,18:30,1/11/2022,19:00,107,1,"403 WESTCHESTER BLVD NW
ATL, GA 30314
UNITED STATES",240,AUTO THEFT,Grove Park,J,33.766243,-84.45376
220111487,1/11/2022,12/12/2021,Sunday,1,08:00,1/11/2022,20:29,309,3,"2141 SPRINGDALE RD SW
ATLANTA, GA 30315
UNITED STATES",23D,LARCENY-NON VEHICLE,Perkerson,X,33.696221,-84.414813
220111537,1/11/2022,1/9/2022,Sunday,1,03:30,1/9/2022,21:00,305,3,"1099 BOULEVARD SE
ATL, GA 30312
UNITED STATES",23F,LARCENY-FROM VEHICLE,Chosewood Park,Y,33.724397,-84.368708
220111552,1/11/2022,1/11/2022,Tuesday,3,20:06,1/11/2022,20:10,210,2,"832 STONE RIDGE LN NE
ATL, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Pine Hills,B,33.826067,-84.352205
220111560,1/11/2022,1/11/2022,Tuesday,3,19:00,1/11/2022,19:30,211,2,"623 BROADVIEW PL NE
ATLANTA, GA 30324
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lindbergh/Morosgo,B,33.821272,-84.36351
220111585,1/12/2022,1/11/2022,Tuesday,3,19:20,1/11/2022,20:45,103,1,"2260 MARIETTA BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Bolton,D,33.817378,-84.448093
220111638,1/12/2022,1/11/2022,Tuesday,3,18:40,1/11/2022,21:20,103,1,"1738 MACARTHUR BLVD NW
ATL, GA 30318
UNITED STATES",23F,LARCENY-FROM VEHICLE,Bolton,D,33.813263,-84.444801
220111674,1/11/2022,1/11/2022,Tuesday,3,22:07,1/11/2022,23:20,504,5,"850 NORTHSIDE DR NW
ATL, GA 30318
UNITED STATES",23C,LARCENY-NON VEHICLE,Marietta Street Artery,E,33.77807,-84.407725
220111678,1/12/2022,1/11/2022,Tuesday,3,22:10,1/12/2022,01:00,205,2,"I 75 NB RAMP NW / HOWELL MILL RD NW
ATL, GA 30318
UNITED STATES",13A,AGG ASSAULT,Channing Valley,C,33.805591,-84.413143
220111722,1/12/2022,1/11/2022,Tuesday,3,23:06,1/11/2022,23:07,507,5,"249 PETERS ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.747797,-84.401725
220118018,1/11/2022,1/8/2022,Saturday,7,19:00,1/10/2022,07:00,706,7,"6234 SPINE RD
AIRP, GA 30337
UNITED STATES",220,BURGLARY,NA,NA,33.64072,-84.444353
220120037,1/12/2022,1/11/2022,Tuesday,3,23:48,1/11/2022,23:54,102,1,"20 GRIFFIN ST NW
ATLANTA, GA 30314
UNITED STATES",09A,HOMICIDE,Vine City,L,33.755254,-84.412147
220120169,1/12/2022,1/12/2022,Wednesday,4,03:13,1/12/2022,03:30,206,2,"240 PHARR RD NE
ATL, GA 30305
UNITED STATES",240,AUTO THEFT,Buckhead Village,B,33.837188,-84.379936
220120205,1/12/2022,1/12/2022,Wednesday,4,03:59,1/12/2022,04:31,206,2,"258 BUCKHEAD AVE NE
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Buckhead Village,B,33.838291,-84.379512
220120248,1/12/2022,1/12/2022,Wednesday,4,04:15,1/12/2022,04:40,305,3,"201 MOURY AVE SW
ATLANTA, GA 30315
UNITED STATES",09A,HOMICIDE,The Villages at Carver,Y,33.715603,-84.392058
220120264,1/12/2022,1/12/2022,Wednesday,4,04:36,1/12/2022,05:39,106,1,"918 DONALD LEE HOLLOWELL PKWY NW
ATLANTA, GA 30318
UNITED STATES",13A,AGG ASSAULT,Bankhead,K,33.772687,-84.417754
220120269,1/12/2022,1/12/2022,Wednesday,4,02:30,1/12/2022,02:40,401,4,"906 RALPH DAVID ABERNATHY BLVD SW
ATLANTA, GA 30310
UNITED STATES",220,BURGLARY,West End,T,33.737724,-84.41743
220120308,1/12/2022,1/12/2022,Wednesday,4,03:00,1/12/2022,07:15,609,6,"1572 HARDEE ST NE
ATLANTA, GA 30307
UNITED STATES",240,AUTO THEFT,Edgewood,O,33.756515,-84.334332
220120308,1/12/2022,1/12/2022,Wednesday,4,03:00,1/12/2022,07:15,609,6,"1572 HARDEE ST NE
ATLANTA, GA 30307
UNITED STATES",23G,LARCENY-FROM VEHICLE,Edgewood,O,33.756515,-84.334332
220120316,1/12/2022,1/12/2022,Wednesday,4,07:26,1/12/2022,08:00,201,2,"4464 PACES BATTLE NW
ATL, GA 30327
UNITED STATES",220,BURGLARY,Paces,A,33.866348,-84.454043
220120327,1/12/2022,1/12/2022,Wednesday,4,06:30,1/12/2022,07:30,206,2,"3215 CAINS HILL PL NW
ATLANTA, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,South Tuxedo Park,B,33.842393,-84.380481
220120354,1/12/2022,1/12/2022,Wednesday,4,08:00,1/12/2022,09:00,102,1,"835 MARTIN L KING JR DR NW
ATL, GA 30314
UNITED STATES",23B,LARCENY-NON VEHICLE,Vine City,L,33.755037,-84.414571
220120391,1/12/2022,1/11/2022,Tuesday,3,21:00,1/12/2022,08:00,206,2,"235 PHARR RD NE
ATL, GA 30305
UNITED STATES",23F,LARCENY-FROM VEHICLE,Garden Hills,B,33.836357,-84.380008
220120392,1/12/2022,1/12/2022,Wednesday,4,01:00,1/12/2022,05:00,302,3,"668 METROPOLITAN PKWY SW
ATLANTA, GA 30310
UNITED STATES",220,BURGLARY,Pittsburgh,V,33.736495,-84.40754
220120417,1/12/2022,1/12/2022,Wednesday,4,05:09,1/12/2022,05:13,306,3,"1085 KATHERWOOD DR SW
ATLANTA, GA 30310
UNITED STATES",220,BURGLARY,Sylvan Hills,X,33.710253,-84.423706
220120457,1/12/2022,1/11/2022,Tuesday,3,18:00,1/12/2022,07:00,107,1,"2174 DONALD LEE HOLLOWELL PKWY NW
ATLANTA, GA 30318
UNITED STATES",23H,LARCENY-NON VEHICLE,Grove Park,J,33.775556,-84.457016
220120458,1/12/2022,1/12/2022,Wednesday,4,09:37,1/12/2022,10:16,512,5,"232 FORSYTH ST SW
ATL, GA 30303
UNITED STATES",23F,LARCENY-FROM VEHICLE,Downtown,M,33.748519,-84.396363
220120491,1/12/2022,1/10/2022,Monday,2,10:00,1/11/2022,10:00,606,6,"300 GIBSON ST SE
ATLANTA, GA 30316
UNITED STATES",23H,LARCENY-NON VEHICLE,Reynoldstown,N,33.746121,-84.35519
220120518,1/12/2022,1/9/2022,Sunday,1,08:46,1/11/2022,12:00,210,2,"3460 KINGSBORO RD NE
ATL, GA 30326
UNITED STATES",240,AUTO THEFT,Buckhead Heights,B,33.850175,-84.35774
220120614,1/12/2022,1/12/2022,Wednesday,4,09:30,1/12/2022,09:30,405,4,"2310 M.L.K. JR DR SW
ATLANTA, GA 30310
UNITED STATES",23C,LARCENY-NON VEHICLE,Florida Heights,I,33.751098,-84.465584
220120633,1/12/2022,1/12/2022,Wednesday,4,01:00,1/12/2022,09:00,608,6,"1968 TUXEDO AVE NE
ADK, GA 30307
UNITED STATES",23F,LARCENY-FROM VEHICLE,Lake Claire,N,33.766275,-84.323084
220120657,1/12/2022,1/12/2022,Wednesday,4,09:00,1/12/2022,11:11,507,5,"445 MARKHAM ST SW
ATLANTA, GA 30313
UNITED STATES",23F,LARCENY-FROM VEHICLE,Castleberry Hill,M,33.752623,-84.401202
